year,price,transmission,mileage,fuelType,tax,mpg,engineSize,Brand,Car_Type,High_Performance,vehicle_id,model,image_url
2013,5995,Manual,15566,Petrol,145.0,45.6,1.4,Hyundai,Other,0,39902, IX20,/static/car_images/Hyundai_IX20.jpg
2017,12700,Semi-Auto,10420,Petrol,150.0,64.2,1.0,Audi,Hatchback,0,38323, A1,/static/car_images/Audi_A1.jpg
2020,29980,Semi-Auto,9,Petrol,150.0,46.3,1.5,Mercedes-Benz,Sedan,0,46409, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,14998,Manual,13309,Petrol,150.0,48.7,2.0,BMW,Sedan,0,18572, 3 Series,/static/car_images/BMW_3_Series.jpg
2017,27990,Automatic,28000,Diesel,200.0,47.9,2.1,Mercedes-Benz,Other,0,52985, GL Class,/static/car_images/Mercedes-Benz_GL_Class.jpg
2014,6441,Manual,23346,Petrol,30.0,57.6,1.2,Hyundai,Other,0,42649, I10,/static/car_images/Hyundai_I10.jpg
2019,27982,Semi-Auto,4264,Petrol,145.0,39.2,2.0,BMW,Other,0,19458, X2,/static/car_images/BMW_X2.jpg
2018,11490,Manual,31517,Petrol,145.0,39.2,1.4,Vauxhall-Opel,Other,0,78272, Mokka X,/static/car_images/default.jpg
2016,13000,Manual,35091,Diesel,125.0,56.5,2.0,Volkswagen,SUV,0,94573, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2017,7999,Manual,24579,Petrol,145.0,54.3,1.4,Vauxhall-Opel,Hatchback,0,72381, Corsa,/static/car_images/default.jpg
2017,12495,Manual,15757,Petrol,205.0,41.5,1.4,Vauxhall-Opel,Other,0,79617, Zafira,/static/car_images/default.jpg
2020,35999,Automatic,1000,Diesel,150.0,39.2,2.0,Skoda,SUV,0,58410, Kodiaq,/static/car_images/Skoda_Kodiaq.jpg
2017,8000,Manual,49648,Diesel,0.0,83.1,1.6,Vauxhall-Opel,Hatchback,0,74321, Astra,/static/car_images/default.jpg
2019,12990,Semi-Auto,15245,Petrol,145.0,60.1,1.0,Skoda,Hatchback,0,61002, Fabia,/static/car_images/Skoda_Fabia.jpg
2019,28000,Automatic,5000,Diesel,145.0,47.9,2.0,Audi,Sedan,0,38590, A6,/static/car_images/Audi_A6.jpg
2017,16995,Manual,27000,Petrol,,,2.0,Ford,Hatchback,0,103895, Focus,/static/car_images/Ford_Focus.jpg
2019,35248,Automatic,2645,Petrol,,,1.5,Mercedes-Benz,Sedan,0,101201, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2018,8980,Manual,16383,Petrol,145.0,55.4,1.4,Vauxhall-Opel,Hatchback,0,71606, Corsa,/static/car_images/default.jpg
2016,17991,Semi-Auto,26193,Diesel,125.0,56.6,2.1,Mercedes-Benz,Other,0,44323, GLA Class,/static/car_images/Mercedes-Benz_GLA_Class.jpg
2020,35995,Semi-Auto,1088,Diesel,145.0,39.2,2.2,Hyundai,SUV,0,41493, Santa Fe,/static/car_images/Hyundai_Santa_Fe.jpg
2019,19995,Manual,9172,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,9600, Focus,/static/car_images/Ford_Focus.jpg
2019,17490,Manual,5981,Diesel,145.0,50.4,1.6,Volkswagen,Other,0,83497, T-Roc,/static/car_images/Volkswagen_T-Roc.jpg
2017,22767,Automatic,30676,Diesel,150.0,67.3,2.1,Mercedes-Benz,Sedan,0,54944, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,13990,Manual,22298,Diesel,145.0,67.3,2.0,Volkswagen,Hatchback,0,88005, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,10250,Manual,1453,Petrol,150.0,43.5,1.4,Vauxhall-Opel,Hatchback,0,72020, Corsa,/static/car_images/default.jpg
2019,18990,Semi-Auto,10746,Diesel,145.0,67.3,2.0,BMW,Other,0,23771, 1 Series,/static/car_images/BMW_1_Series.jpg
2017,18950,Semi-Auto,34022,Diesel,145.0,56.5,2.0,Audi,Other,0,33967, Q3,/static/car_images/Audi_Q3.jpg
2016,11490,Manual,49000,Diesel,30.0,62.8,2.0,BMW,Other,0,25225, 1 Series,/static/car_images/BMW_1_Series.jpg
2016,6995,Manual,21466,Petrol,145.0,57.7,1.2,Ford,Other,0,13483, KA,/static/car_images/Ford_KA.jpg
2017,6962,Manual,26718,Petrol,20.0,64.2,1.0,Volkswagen,Other,0,95424, Up,/static/car_images/Volkswagen_Up.jpg
2019,15960,Manual,12388,Diesel,145.0,74.3,1.5,Ford,Hatchback,0,5061, Focus,/static/car_images/Ford_Focus.jpg
2018,23990,Automatic,17652,Diesel,150.0,49.6,2.0,Skoda,SUV,0,59294, Kodiaq,/static/car_images/Skoda_Kodiaq.jpg
2019,13359,Manual,12066,Petrol,150.0,48.7,1.0,Vauxhall-Opel,Hatchback,0,74593, Astra,/static/car_images/default.jpg
2019,13825,Manual,13548,Petrol,145.0,39.2,1.4,Vauxhall-Opel,Other,0,78317, Mokka X,/static/car_images/default.jpg
2017,12250,Manual,18138,Petrol,,,1.0,Ford,Hatchback,0,104398, Focus,/static/car_images/Ford_Focus.jpg
2015,9991,Semi-Auto,66264,Petrol,30.0,56.5,1.4,Volkswagen,Hatchback,0,86329, Golf,/static/car_images/Volkswagen_Golf.jpg
2017,14899,Automatic,43857,Diesel,145.0,65.7,1.6,Volkswagen,Other,0,97290, Touran,/static/car_images/Volkswagen_Touran.jpg
2017,13995,Semi-Auto,10757,Petrol,160.0,43.5,1.4,Vauxhall-Opel,Other,0,78280, Mokka X,/static/car_images/default.jpg
2017,7000,Manual,18589,Petrol,0.0,68.9,1.0,Toyota,Other,0,68073, Aygo,/static/car_images/Toyota_Aygo.jpg
2013,6799,Manual,58873,Diesel,125.0,60.1,1.6,Ford,Other,0,14994, Grand C-MAX,/static/car_images/Ford_Grand_C-MAX.jpg
2019,8046,Manual,6089,Petrol,145.0,43.5,1.4,Vauxhall-Opel,Hatchback,0,69997, Corsa,/static/car_images/default.jpg
2018,13497,Manual,19293,Petrol,,,1.0,Ford,Hatchback,0,103071, Focus,/static/car_images/Ford_Focus.jpg
2019,26399,Semi-Auto,9961,Diesel,145.0,61.4,2.0,Mercedes-Benz,Sedan,0,50443, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,10000,Manual,39996,Petrol,205.0,42.2,1.6,Vauxhall-Opel,Other,0,78504, Mokka X,/static/car_images/default.jpg
2018,15498,Semi-Auto,19455,Petrol,145.0,54.3,1.4,Skoda,Sedan,0,58203, Superb,/static/car_images/Skoda_Superb.jpg
2016,12998,Manual,28861,Diesel,30.0,61.7,1.7,Hyundai,SUV,0,39368, Tucson,/static/car_images/Hyundai_Tucson.jpg
2017,13999,Manual,25594,Diesel,145.0,64.2,1.5,Ford,SUV,0,6138, Kuga,/static/car_images/Ford_Kuga.jpg
2019,12960,Manual,6746,Petrol,145.0,61.4,1.0,Skoda,Hatchback,0,57738, Fabia,/static/car_images/Skoda_Fabia.jpg
2019,10500,Manual,2709,Petrol,145.0,43.5,1.4,Vauxhall-Opel,Hatchback,0,70807, Corsa,/static/car_images/default.jpg
2019,30950,Automatic,101,Diesel,,,2.0,Mercedes-Benz,Sedan,0,98301, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2015,16000,Automatic,18263,Petrol,125.0,52.3,2.0,Mercedes-Benz,Sedan,0,53877, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,12299,Manual,15000,Petrol,145.0,57.7,1.0,Ford,Hatchback,0,7339, Focus,/static/car_images/Ford_Focus.jpg
2017,18998,Semi-Auto,26939,Diesel,145.0,65.7,2.0,BMW,Other,0,18331, X1,/static/car_images/BMW_X1.jpg
2018,10860,Manual,10510,Petrol,150.0,65.7,1.0,Ford,Hatchback,0,9667, Fiesta,/static/car_images/Ford_Fiesta.jpg
2015,15998,Manual,23065,Petrol,145.0,47.9,2.0,Audi,Coupe,0,30413, TT,/static/car_images/Audi_TT.jpg
2019,15495,Semi-Auto,9521,Diesel,145.0,70.6,1.6,Skoda,Sedan,0,58538, Octavia,/static/car_images/Skoda_Octavia.jpg
2019,25995,Automatic,5093,Diesel,145.0,44.1,2.0,Skoda,Sedan,0,61759, Superb,/static/car_images/Skoda_Superb.jpg
2019,24990,Automatic,1187,Petrol,145.0,38.7,1.5,Volkswagen,Other,0,97303, Touran,/static/car_images/Volkswagen_Touran.jpg
2016,18990,Semi-Auto,33499,Diesel,30.0,65.7,2.0,Mercedes-Benz,Sedan,0,49154, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2019,16938,Manual,4833,Petrol,,,1.0,Ford,Hatchback,0,104313, Focus,/static/car_images/Ford_Focus.jpg
2014,5690,Manual,28019,Petrol,0.0,69.0,1.0,Toyota,Other,0,67486, Aygo,/static/car_images/Toyota_Aygo.jpg
2017,10991,Manual,11192,Petrol,145.0,51.4,1.4,Vauxhall-Opel,Hatchback,0,73959, Astra,/static/car_images/default.jpg
2018,12998,Manual,16081,Petrol,150.0,57.7,1.0,Ford,Hatchback,0,264, Focus,/static/car_images/Ford_Focus.jpg
2016,23980,Semi-Auto,14643,Diesel,125.0,56.5,2.1,Mercedes-Benz,Other,0,46324, GLC Class,/static/car_images/Mercedes-Benz_GLC_Class.jpg
2015,14160,Automatic,41075,Diesel,30.0,62.8,2.0,BMW,Sedan,0,19886, 5 Series,/static/car_images/BMW_5_Series.jpg
2016,12695,Automatic,35358,Hybrid,0.0,78.5,1.8,Toyota,Other,0,65591, Auris,/static/car_images/Toyota_Auris.jpg
2017,14498,Manual,21105,Petrol,150.0,48.7,2.0,BMW,Sedan,0,18553, 3 Series,/static/car_images/BMW_3_Series.jpg
2013,17353,Automatic,27000,Hybrid,0.0,68.9,1.8,Toyota,Other,0,68780, Prius,/static/car_images/Toyota_Prius.jpg
2016,19590,Automatic,42018,Diesel,125.0,57.7,2.1,Mercedes-Benz,Other,0,48182, CLS Class,/static/car_images/Mercedes-Benz_CLS_Class.jpg
1991,4450,Automatic,170000,Petrol,,,3.0,Mercedes-Benz,Sedan,0,101450, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2013,13995,Automatic,39000,Diesel,160.0,52.3,2.1,Mercedes-Benz,Sedan,0,55273, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2019,15280,Manual,39300,Diesel,145.0,64.2,2.0,Skoda,Sedan,0,62388, Superb,/static/car_images/Skoda_Superb.jpg
2017,17250,Automatic,31599,Diesel,125.0,58.9,2.1,Mercedes-Benz,Sedan,0,55374, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2019,47789,Semi-Auto,2702,Petrol,145.0,36.7,3.0,Mercedes-Benz,Other,0,50836, SL CLASS,/static/car_images/Mercedes-Benz_SL_CLASS.jpg
2016,11222,Manual,20762,Petrol,205.0,41.5,1.6,Toyota,Other,0,69008, Verso,/static/car_images/Toyota_Verso.jpg
2017,9750,Manual,21339,Petrol,20.0,60.1,1.0,Volkswagen,Hatchback,0,91041, Polo,/static/car_images/Volkswagen_Polo.jpg
2017,12890,Manual,6826,Petrol,145.0,47.1,1.4,Vauxhall-Opel,Other,0,77118, Mokka X,/static/car_images/default.jpg
2012,6495,Manual,78600,Petrol,145.0,49.6,1.6,BMW,Other,0,27602, 1 Series,/static/car_images/BMW_1_Series.jpg
2017,14500,Manual,9030,Petrol,150.0,54.3,1.4,Volkswagen,Hatchback,0,88235, Golf,/static/car_images/Volkswagen_Golf.jpg
2016,15350,Automatic,45234,Diesel,30.0,62.8,2.0,Skoda,Sedan,0,61925, Superb,/static/car_images/Skoda_Superb.jpg
2017,10798,Manual,13589,Petrol,20.0,60.1,1.2,Volkswagen,Hatchback,0,90260, Polo,/static/car_images/Volkswagen_Polo.jpg
2013,5450,Manual,73856,Petrol,160.0,46.0,1.4,Hyundai,Hatchback,0,41172, I30,/static/car_images/Hyundai_I30.jpg
2019,20866,Manual,3541,Diesel,145.0,56.5,1.6,Skoda,SUV,0,57456, Kamiq,/static/car_images/Skoda_Kamiq.jpg
2014,7799,Manual,28009,Petrol,20.0,60.1,1.0,Ford,Hatchback,0,5766, Focus,/static/car_images/Ford_Focus.jpg
2016,7850,Manual,9954,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,3434, Fiesta,/static/car_images/Ford_Fiesta.jpg
2015,8999,Manual,41183,Petrol,0.0,67.3,1.0,Audi,Hatchback,0,36206, A1,/static/car_images/Audi_A1.jpg
2018,20550,Semi-Auto,36615,Diesel,145.0,56.5,2.1,Mercedes-Benz,Other,0,44705, GLA Class,/static/car_images/Mercedes-Benz_GLA_Class.jpg
2018,11500,Manual,23202,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,11856, Focus,/static/car_images/Ford_Focus.jpg
2017,15000,Manual,28304,Diesel,150.0,62.8,2.0,Ford,Sedan,0,13943, Mondeo,/static/car_images/Ford_Mondeo.jpg
2017,7998,Manual,12649,Petrol,145.0,55.4,1.4,Vauxhall-Opel,Hatchback,0,69744, Corsa,/static/car_images/default.jpg
2016,7446,Manual,18774,Petrol,125.0,53.3,1.2,Vauxhall-Opel,Hatchback,0,70070, Corsa,/static/car_images/default.jpg
2019,14990,Manual,11719,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,12077, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,24132,Semi-Auto,12586,Diesel,145.0,58.9,2.1,Mercedes-Benz,Sedan,0,48066, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,7195,Manual,11675,Petrol,145.0,55.4,1.4,Vauxhall-Opel,Hatchback,0,70462, Corsa,/static/car_images/default.jpg
2018,22495,Semi-Auto,10856,Petrol,145.0,53.3,1.3,Mercedes-Benz,Other,0,45497, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2017,15956,Automatic,22352,Hybrid,135.0,78.5,1.8,Toyota,Other,0,65945, Auris,/static/car_images/Toyota_Auris.jpg
2019,13998,Manual,10616,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,1880, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,7290,Manual,17784,Petrol,30.0,55.4,1.2,Hyundai,Hatchback,0,40892, I20,/static/car_images/Hyundai_I20.jpg
2017,9200,Manual,22000,Petrol,145.0,64.2,1.0,Skoda,Hatchback,0,59788, Fabia,/static/car_images/Skoda_Fabia.jpg
2018,12000,Manual,9553,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,10666, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,17499,Automatic,34973,Diesel,145.0,57.7,2.0,Volkswagen,Hatchback,0,88034, Golf,/static/car_images/Volkswagen_Golf.jpg
2017,19500,Automatic,18543,Diesel,140.0,42.8,2.2,Hyundai,SUV,0,43206, Santa Fe,/static/car_images/Hyundai_Santa_Fe.jpg
2014,7298,Manual,51099,Diesel,125.0,60.1,2.0,Vauxhall-Opel,Other,0,82618, GTC,/static/car_images/default.jpg
2018,13399,Manual,10040,Petrol,145.0,57.7,1.0,Ford,Hatchback,0,16666, Focus,/static/car_images/Ford_Focus.jpg
2017,9301,Manual,16000,Petrol,20.0,58.9,1.0,Volkswagen,Hatchback,0,90638, Polo,/static/car_images/Volkswagen_Polo.jpg
2020,45499,Semi-Auto,999,Diesel,145.0,41.5,3.0,Mercedes-Benz,Sedan,0,47220, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2017,15012,Manual,34099,Petrol,125.0,51.4,1.6,Mercedes-Benz,Other,0,45326, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2017,24290,Semi-Auto,15836,Petrol,145.0,40.4,2.0,Audi,Other,0,32215, Q3,/static/car_images/Audi_Q3.jpg
2018,18498,Manual,21167,Diesel,145.0,67.3,2.0,Ford,Hatchback,0,476, Focus,/static/car_images/Ford_Focus.jpg
2018,18490,Manual,31231,Petrol,150.0,36.2,2.0,Toyota,Performance,1,62588, GT86,/static/car_images/Toyota_GT86.jpg
2019,13895,Manual,7091,Petrol,145.0,51.4,1.4,Vauxhall-Opel,Hatchback,0,74487, Astra,/static/car_images/default.jpg
2010,900,Manual,104000,Diesel,30.0,67.3,1.2,Vauxhall-Opel,Hatchback,0,72316, Corsa,/static/car_images/default.jpg
2013,4485,Manual,78248,Petrol,0.0,65.7,1.0,Toyota,Other,0,67798, Aygo,/static/car_images/Toyota_Aygo.jpg
2015,11795,Manual,90430,Diesel,145.0,55.4,2.0,Audi,Other,0,36986, A5,/static/car_images/Audi_A5.jpg
2013,6450,Manual,61725,Diesel,125.0,57.6,1.7,Vauxhall-Opel,Other,0,76691, Mokka,/static/car_images/default.jpg
2018,12995,Automatic,24029,Petrol,150.0,54.3,1.0,Ford,Hatchback,0,16046, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,20295,Automatic,2833,Petrol,145.0,38.2,1.5,Ford,SUV,0,10406, Kuga,/static/car_images/Ford_Kuga.jpg
2014,14090,Semi-Auto,62890,Diesel,160.0,51.4,3.0,BMW,Sedan,0,21077, 5 Series,/static/car_images/BMW_5_Series.jpg
2020,34900,Automatic,10,Petrol,145.0,40.4,2.0,BMW,Sedan,0,26493, 3 Series,/static/car_images/BMW_3_Series.jpg
2016,8499,Manual,20000,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,5767, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,13499,Manual,12001,Diesel,145.0,68.9,1.6,Skoda,Sedan,0,61361, Octavia,/static/car_images/Skoda_Octavia.jpg
2017,3795,Manual,10900,Petrol,20.0,62.8,1.0,Vauxhall-Opel,Other,0,75954, Viva,/static/car_images/default.jpg
2017,21990,Semi-Auto,23966,Diesel,145.0,72.4,2.0,Mercedes-Benz,Sedan,0,47721, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2016,17899,Semi-Auto,18924,Diesel,125.0,60.1,2.0,Volkswagen,Other,0,97220, Touran,/static/car_images/Volkswagen_Touran.jpg
2016,10299,Semi-Auto,9320,Diesel,20.0,64.2,1.5,Ford,Other,0,11466, C-MAX,/static/car_images/Ford_C-MAX.jpg
2014,24500,Semi-Auto,37252,Diesel,300.0,39.2,3.0,Audi,SUV,0,34113, Q7,/static/car_images/Audi_Q7.jpg
2018,10690,Manual,7114,Petrol,145.0,64.2,1.1,Ford,Hatchback,0,3789, Fiesta,/static/car_images/Ford_Fiesta.jpg
2020,42990,Semi-Auto,2137,Diesel,145.0,60.1,3.0,BMW,Sedan,0,20014, 5 Series,/static/car_images/BMW_5_Series.jpg
2017,24998,Automatic,20118,Petrol,,,2.0,Mercedes-Benz,Sedan,0,100960, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,8495,Manual,5519,Petrol,145.0,56.5,1.0,Toyota,Other,0,66539, Aygo,/static/car_images/Toyota_Aygo.jpg
2015,12999,Manual,29534,Petrol,205.0,41.5,2.0,Ford,Hatchback,0,12786, Focus,/static/car_images/Ford_Focus.jpg
2017,8191,Manual,12280,Petrol,150.0,54.3,1.2,Ford,Hatchback,0,5422, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,47980,Semi-Auto,8274,Diesel,145.0,37.2,3.0,Mercedes-Benz,Other,0,48272, GLS Class,/static/car_images/Mercedes-Benz_GLS_Class.jpg
2017,10699,Manual,41197,Petrol,150.0,47.9,1.6,Ford,Hatchback,0,8909, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,18495,Manual,7846,Petrol,,,1.0,Ford,Hatchback,0,105120, Focus,/static/car_images/Ford_Focus.jpg
2019,21495,Manual,5032,Diesel,145.0,50.4,2.0,Volkswagen,Other,0,83091, T-Roc,/static/car_images/Volkswagen_T-Roc.jpg
2019,16698,Manual,18697,Petrol,,,1.0,Ford,Hatchback,0,102257, Focus,/static/car_images/Ford_Focus.jpg
2019,17995,Manual,6551,Petrol,145.0,39.2,1.2,Toyota,Sedan,0,62741, Corolla,/static/car_images/Toyota_Corolla.jpg
2019,28200,Semi-Auto,13615,Diesel,145.0,58.9,2.0,Mercedes-Benz,Sedan,0,50424, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2018,8000,Manual,4705,Petrol,145.0,57.7,1.2,Hyundai,Other,0,41829, I10,/static/car_images/Hyundai_I10.jpg
2019,8991,Manual,1223,Petrol,145.0,56.5,1.0,Toyota,Other,0,67954, Aygo,/static/car_images/Toyota_Aygo.jpg
2018,19980,Semi-Auto,26119,Diesel,,,2.1,Mercedes-Benz,Sedan,0,99275, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2016,7695,Manual,44420,Diesel,0.0,74.3,1.6,Vauxhall-Opel,Sedan,0,82458, Insignia,/static/car_images/default.jpg
2018,10099,Manual,14184,Petrol,145.0,62.8,1.0,Vauxhall-Opel,Hatchback,0,74803, Astra,/static/car_images/default.jpg
2017,9670,Manual,17066,Petrol,150.0,65.7,1.0,Ford,Hatchback,0,9663, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,23502,Manual,20903,Diesel,145.0,50.4,2.0,Volkswagen,SUV,0,93869, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2017,11995,Manual,37302,Diesel,145.0,61.7,1.7,Hyundai,SUV,0,39595, Tucson,/static/car_images/Hyundai_Tucson.jpg
2016,17500,Automatic,23112,Diesel,30.0,64.2,2.1,Mercedes-Benz,Sedan,0,55551, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2018,13590,Manual,9623,Petrol,145.0,47.1,1.4,Vauxhall-Opel,Other,0,77541, Mokka X,/static/car_images/default.jpg
2018,41495,Automatic,8376,Petrol,145.0,36.2,3.0,Mercedes-Benz,Other,0,49147, CLS Class,/static/car_images/Mercedes-Benz_CLS_Class.jpg
2019,14800,Automatic,22916,Petrol,150.0,37.2,1.4,Vauxhall-Opel,Other,0,78837, Mokka X,/static/car_images/default.jpg
2019,17999,Automatic,5491,Diesel,145.0,64.2,2.0,Ford,Hatchback,0,14169, Focus,/static/car_images/Ford_Focus.jpg
2019,13039,Manual,11102,Petrol,145.0,47.9,1.5,Toyota,Hatchback,0,64656, Yaris,/static/car_images/Toyota_Yaris.jpg
2009,2950,Manual,90843,Petrol,145.0,48.7,1.2,Vauxhall-Opel,Hatchback,0,71852, Corsa,/static/car_images/default.jpg
2019,15995,Semi-Auto,3500,Petrol,145.0,45.6,1.0,Volkswagen,Hatchback,0,90439, Polo,/static/car_images/Volkswagen_Polo.jpg
2015,10145,Manual,55851,Diesel,20.0,68.9,2.0,BMW,Sedan,0,25681, 3 Series,/static/car_images/BMW_3_Series.jpg
2019,32990,Semi-Auto,5000,Diesel,145.0,47.1,2.0,Audi,Other,0,34081, Q3,/static/car_images/Audi_Q3.jpg
2017,7683,Manual,39001,Petrol,20.0,60.1,1.2,Skoda,Hatchback,0,58977, Fabia,/static/car_images/Skoda_Fabia.jpg
2015,19140,Semi-Auto,12117,Petrol,260.0,35.8,3.0,BMW,Other,0,22162, 2 Series,/static/car_images/BMW_2_Series.jpg
2017,9800,Manual,20936,Petrol,145.0,53.3,1.0,Ford,SUV,0,17549, EcoSport,/static/car_images/Ford_EcoSport.jpg
2018,10000,Manual,9670,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,12024, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,12995,Semi-Auto,34234,Petrol,125.0,51.4,1.2,Skoda,Other,0,57282, Yeti Outdoor,/static/car_images/Skoda_Yeti_Outdoor.jpg
2017,8081,Manual,25320,Petrol,150.0,64.2,1.1,Ford,Hatchback,0,5154, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,12991,Automatic,46567,Diesel,30.0,67.3,2.0,BMW,Sedan,0,26772, 3 Series,/static/car_images/BMW_3_Series.jpg
2017,22290,Semi-Auto,19462,Diesel,145.0,56.5,3.0,BMW,Sedan,0,20970, 3 Series,/static/car_images/BMW_3_Series.jpg
2019,13200,Manual,11682,Petrol,145.0,39.2,1.4,Vauxhall-Opel,Other,0,76798, Mokka X,/static/car_images/default.jpg
2016,5000,Manual,34732,Petrol,0.0,69.0,1.0,Toyota,Other,0,68063, Aygo,/static/car_images/Toyota_Aygo.jpg
2014,9970,Automatic,67401,Diesel,205.0,45.6,2.0,Ford,SUV,0,14483, Kuga,/static/car_images/Ford_Kuga.jpg
2020,32850,Semi-Auto,9,Hybrid,145.0,47.9,2.0,BMW,Sedan,0,20158, 5 Series,/static/car_images/BMW_5_Series.jpg
2019,31248,Automatic,4000,Diesel,145.0,64.2,2.0,Mercedes-Benz,Sedan,0,53298, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2013,5000,Manual,45756,Petrol,125.0,51.4,1.2,Vauxhall-Opel,Hatchback,0,70646, Corsa,/static/car_images/default.jpg
2015,10998,Manual,29726,Petrol,30.0,53.3,1.4,Volkswagen,Hatchback,0,84354, Golf,/static/car_images/Volkswagen_Golf.jpg
2017,13298,Semi-Auto,16389,Petrol,145.0,43.5,1.4,Vauxhall-Opel,Other,0,76998, Mokka X,/static/car_images/default.jpg
2015,16275,Automatic,37676,Diesel,145.0,53.3,3.0,BMW,Sedan,0,27343, 3 Series,/static/car_images/BMW_3_Series.jpg
2019,32995,Semi-Auto,7119,Diesel,145.0,39.2,2.2,Hyundai,SUV,0,41681, Santa Fe,/static/car_images/Hyundai_Santa_Fe.jpg
2015,10490,Manual,42347,Diesel,0.0,74.3,1.6,Audi,Hatchback,0,35910, A1,/static/car_images/Audi_A1.jpg
2017,7998,Manual,11066,Petrol,145.0,68.9,1.0,Toyota,Other,0,66284, Aygo,/static/car_images/Toyota_Aygo.jpg
2016,30000,Automatic,13000,Diesel,235.0,42.2,3.0,Audi,SUV,0,38685, Q5,/static/car_images/Audi_Q5.jpg
2018,12195,Manual,8734,Petrol,,,1.0,Ford,Hatchback,0,104863, Focus,/static/car_images/Ford_Focus.jpg
2015,23450,Semi-Auto,53646,Diesel,235.0,42.8,3.0,Audi,SUV,0,30228, Q5,/static/car_images/Audi_Q5.jpg
2017,10990,Manual,32345,Petrol,0.0,65.7,1.0,Volkswagen,Hatchback,0,85600, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,21940,Automatic,5149,Petrol,145.0,44.1,1.5,Mercedes-Benz,Sedan,0,48722, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2014,8395,Manual,29450,Petrol,125.0,53.3,1.4,Skoda,Sedan,0,56748, Octavia,/static/car_images/Skoda_Octavia.jpg
2017,15995,Manual,35428,Diesel,145.0,61.4,1.6,Volkswagen,Other,0,97246, Touran,/static/car_images/Volkswagen_Touran.jpg
2015,7652,Manual,32328,Petrol,125.0,53.3,1.0,Ford,SUV,0,13884, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,11495,Manual,21743,Diesel,145.0,65.7,1.7,Hyundai,Other,0,43362, I40,/static/car_images/Hyundai_I40.jpg
2013,8401,Manual,63522,Diesel,125.0,61.4,1.6,Volkswagen,Other,0,97082, Touran,/static/car_images/Volkswagen_Touran.jpg
2019,19250,Manual,3714,Diesel,145.0,52.3,1.6,Volkswagen,Other,0,89509, T-Cross,/static/car_images/Volkswagen_T-Cross.jpg
2008,2895,Manual,135000,Diesel,165.0,49.6,2.0,Skoda,Sedan,0,61374, Octavia,/static/car_images/Skoda_Octavia.jpg
2019,18798,Manual,5015,Diesel,150.0,62.8,2.0,Ford,Hatchback,0,2657, Focus,/static/car_images/Ford_Focus.jpg
2019,27890,Semi-Auto,2476,Petrol,145.0,48.7,2.0,BMW,Other,0,20454, 4 Series,/static/car_images/BMW_4_Series.jpg
2016,9490,Manual,59249,Petrol,20.0,60.1,1.0,Ford,Hatchback,0,5985, Focus,/static/car_images/Ford_Focus.jpg
2018,17500,Manual,12540,Diesel,145.0,47.9,2.0,Ford,SUV,0,8341, Kuga,/static/car_images/Ford_Kuga.jpg
